# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
43358at8509	Complete	group2	98721514	98728665	-	1127	222
45402at8509	Complete	group3	30297493	30337880	-	1061	214
47061at8509	Complete	group13	16943931	16954132	+	1044	225
48340at8509	Complete	group9	39354172	39360875	-	950	230
61487at8509	Complete	group4	13786827	13787529	-	682	215
1111at8509	Complete	group8	8130442	8140946	-	1162	221
15395at8509	Complete	group9	56257240	56264907	-	1141	223
24042at8509	Complete	group1	75760503	75762272	+	903	223
33219at8509	Complete	group5	117714494	117718796	+	853	142
38514at8509	Complete	group6	112928516	112967069	+	1137	215
39753at8509	Complete	group7	21933855	21944436	+	734	223
46740at8509	Complete	group17	7926940	7937292	-	736	219
53250at8509	Complete	group2	93510642	93514570	-	895	224
7008at8509	Complete	group14	39615465	39616131	+	707	218
1017at8509	Complete	group2	82701479	82851077	+	1267	211
14095at8509	Complete	group6	61961641	61972120	+	862	218
22038at8509	Complete	group1	127219953	127225468	+	1058	219
22288at8509	Complete	group11	38642032	38643962	-	1087	219
23709at8509	Complete	group1	128994339	129007567	-	735	101
28536at8509	Complete	group6	28461366	28465343	+	1021	216
41689at8509	Complete	group18	25432875	25441590	-	1151	201
43592at8509	Complete	group2	77718657	77732903	+	1082	221
49199at8509	Complete	group14	7559327	7559999	-	1209	222
4923at8509	Complete	group1	18173055	18174373	-	1013	218
49797at8509	Complete	group4	129089771	129124807	-	808	219
53131at8509	Complete	group5	77475637	77501869	-	966	223
55917at8509	Duplicated	group4	1383594	1384781	+	981	222
55917at8509	Duplicated	group4	578145	579332	-	963	222
57657at8509	Complete	group1	12361799	12368858	+	1021	222
12154at8509	Complete	group13	42889529	42917727	-	733	197
27994at8509	Complete	group11	67459791	67462997	-	1053	211
29457at8509	Complete	group5	25999613	26021709	-	959	218
44583at8509	Complete	group3	116973082	116979318	+	1085	209
49870at8509	Complete	group6	24609055	24609727	+	699	223
59269at8509	Complete	group9	35279919	35280588	-	875	220
8206at8509	Complete	group9	17639103	17685183	-	1075	222
920at8509	Complete	group1	146343487	146344882	-	1061	222
955at8509	Complete	group4	131364110	131418467	-	1196	203
9781at8509	Complete	group5	11733366	11749251	-	860	211
12543at8509	Complete	group9	33489738	33494295	+	1034	204
12977at8509	Complete	group1	177781072	177787410	-	1160	221
13479at8509	Complete	group1	13406578	13410745	+	1099	221
1993at8509	Complete	group3	128663830	128677834	+	1112	220
23019at8509	Complete	group5	120539696	120545933	+	1076	220
25423at8509	Complete	group11	38629901	38636066	+	804	220
25502at8509	Complete	group1	184384355	184388973	-	835	217
26321at8509	Complete	group6	75273095	75279245	+	1022	221
26367at8509	Complete	group1	133033306	133063923	-	858	214
27790at8509	Complete	group6	13604838	13609628	-	1012	221
28666at8509	Complete	group10	51891911	51897755	-	1086	218
31377at8509	Complete	group1	106261236	106274912	-	693	217
44265at8509	Complete	group7	3825835	3827417	+	993	220
44828at8509	Complete	group1	150154307	150157881	+	646	225
45142at8509	Complete	group5	30232100	30232757	-	913	212
45630at8509	Complete	group6	70768434	70772809	-	787	192
51377at8509	Complete	group5	102713356	102774103	-	971	221
52378at8509	Complete	group9	56447955	56453373	-	913	211
53210at8509	Complete	group1	78958317	78962951	+	936	221
55443at8509	Complete	group1	17095509	17096175	+	1051	221
61353at8509	Complete	group16	30692127	30700887	-	1006	206
9269at8509	Complete	group4	116581925	116587405	+	1056	220
19703at8509	Complete	group10	78646726	78669269	-	979	219
2131at8509	Complete	group4	6875614	6884663	-	1167	220
22427at8509	Complete	group9	96313362	96331955	+	1108	220
29128at8509	Complete	group17	28120229	28130484	+	834	218
32776at8509	Complete	group5	36564857	36571043	-	1091	221
37098at8509	Complete	group2	55781067	55786525	-	1061	213
374at8509	Complete	group3	62958793	62968151	+	1202	220
42128at8509	Complete	group1	98163870	98183365	-	867	218
43884at8509	Complete	group3	37823654	37833994	+	898	208
4946at8509	Complete	group1	165270637	165277746	+	1132	200
51344at8509	Complete	group14	34887871	34896556	-	953	218
5717at8509	Complete	group6	84610537	84615903	-	1144	219
61174at8509	Complete	group1	130427940	130432226	+	821	177
61294at8509	Complete	group3	79753592	79759808	+	939	201
7725at8509	Complete	group1	103481200	103501088	-	965	219
13818at8509	Complete	group20	5786333	5786993	-	968	219
14824at8509	Complete	group1	154012139	154017389	+	1143	181
1496at8509	Complete	group1	21565070	21574132	-	963	217
19276at8509	Complete	group19	19246415	19250423	+	1029	206
2158at8509	Complete	group5	125343590	125349990	-	1140	219
23562at8509	Complete	group14	69294631	69304126	-	1201	218
25955at8509	Complete	group1	120918653	120932391	-	840	219
26156at8509	Complete	group9	56636799	56710145	-	1031	219
29188at8509	Complete	group1	79045868	79093610	+	1019	216
29634at8509	Complete	group2	44279232	44298584	+	1007	218
30932at8509	Complete	group17	10638166	10640742	-	1083	218
31654at8509	Complete	group1	18360995	18366159	+	1062	206
32791at8509	Complete	group11	55266946	55267606	+	1042	219
32835at8509	Complete	group7	45571901	45588035	+	1178	218
34496at8509	Complete	group1	29079486	29087946	-	877	217
36621at8509	Complete	group8	5533895	5534552	+	974	216
37830at8509	Complete	group3	31399119	31408558	+	1098	209
42735at8509	Complete	group10	66189890	66197130	+	1084	216
43491at8509	Complete	group1	79539098	79543530	+	896	205
43572at8509	Complete	group8	87948366	87957419	-	1043	212
49674at8509	Complete	group14	59293620	59295845	+	817	216
5446at8509	Complete	group14	45982103	45994543	+	1054	219
57455at8509	Complete	group5	111565190	111567556	+	931	217
58167at8509	Complete	group16	2606117	2610983	-	1045	218
6344at8509	Complete	group6	8547258	8579769	+	1137	190
12778at8509	Duplicated	group1	76254713	76257729	+	784	199
12778at8509	Duplicated	group10	6134939	6145796	+	813	196
13668at8509	Complete	group1	181840875	181848271	+	1080	212
15860at8509	Complete	group1	106136255	106141911	-	1028	212
19871at8509	Complete	group5	7147339	7154166	-	1091	216
27678at8509	Complete	group1	32879592	32906388	+	935	210
30197at8509	Complete	group10	88973704	88990336	-	896	218
30904at8509	Complete	group18	4685348	4691592	-	1065	221
38557at8509	Complete	group16	51429935	51465932	+	853	192
44819at8509	Complete	group6	49641592	49674075	-	1072	215
45243at8509	Complete	group13	355256	365343	-	914	202
58474at8509	Complete	group1	116443179	116443845	-	879	210
60865at8509	Complete	group8	80874502	80892871	-	1113	211
10852at8509	Complete	group16	28839595	28850228	+	1033	214
13217at8509	Complete	group7	24649234	24672614	+	1044	214
16694at8509	Complete	group13	53352256	53362499	-	1078	214
21959at8509	Complete	group18	12668507	12674651	-	1043	217
23030at8509	Complete	group9	100708837	100728081	-	774	208
2486at8509	Complete	group1	104466769	104474965	+	1032	217
25554at8509	Complete	group6	41289876	41304120	-	838	223
405at8509	Complete	group17	25585064	25587596	+	1094	214
41985at8509	Complete	group17	18292226	18292880	+	1033	181
42867at8509	Complete	group9	61011046	61023077	-	1116	207
53994at8509	Complete	group3	37311120	37325427	-	1013	222
55846at8509	Complete	group14	44592740	44594815	-	1018	216
5869at8509	Complete	group14	16028767	16032943	+	1109	217
6417at8509	Complete	group10	6134939	6145802	+	1043	217
9143at8509	Complete	group5	116802766	116823548	+	1096	217
10025at8509	Complete	group5	79226667	79257102	+	973	215
15716at8509	Complete	group1	133474559	133481966	-	938	216
18510at8509	Complete	group3	64211425	64218533	+	896	212
1859at8509	Complete	group1	119195129	119200424	-	1151	216
19520at8509	Complete	group3	70669716	70673519	-	916	206
23209at8509	Complete	group5	133076619	133093328	-	1072	210
26280at8509	Complete	group3	108618311	108623185	-	1070	214
269at8509	Complete	group6	13638272	13691591	-	1161	216
3073at8509	Complete	group6	72461322	72467366	-	1088	216
4188at8509	Complete	group11	25196671	25217988	-	1135	216
45120at8509	Complete	group2	168594488	168600347	+	814	209
46796at8509	Complete	group7	45116687	45134976	-	915	215
51879at8509	Complete	group13	67808283	67844456	+	1000	214
54489at8509	Complete	group1	18339311	18341543	+	965	206
59183at8509	Complete	group1	123126510	123136576	-	938	193
7724at8509	Complete	group16	6319858	6323345	+	772	209
8844at8509	Complete	group11	28658365	28659822	-	798	216
9047at8509	Complete	group2	170607471	170608122	-	1164	216
9310at8509	Complete	group7	61760564	61835739	-	1151	208
10037at8509	Complete	group17	28995537	28999722	-	844	209
10485at8509	Complete	group1	112671515	112705250	+	1088	213
11754at8509	Complete	group10	75953991	75967851	-	912	215
13697at8509	Complete	group1	27294608	27297499	-	853	213
21142at8509	Complete	group3	186584	196528	-	924	203
22874at8509	Complete	group1	110998095	111001927	+	1072	214
2423at8509	Complete	group5	129881562	129889860	+	993	216
24580at8509	Complete	group14	42913244	42919453	+	810	214
2715at8509	Complete	group6	70764647	70767487	+	940	214
2813at8509	Complete	group11	5468125	5476476	+	716	164
2827at8509	Complete	group18	15229432	15235769	+	1029	213
32176at8509	Complete	group10	56401414	56417058	-	953	203
35914at8509	Complete	group8	30083380	30106109	+	938	194
4449at8509	Complete	group1	130408532	130412170	-	1238	214
47404at8509	Complete	group7	94050787	94057308	-	1021	213
53898at8509	Complete	group6	9123861	9126947	-	791	209
56585at8509	Complete	group3	41867332	41871720	+	962	185
57510at8509	Complete	group14	4698387	4703569	+	900	212
59191at8509	Complete	group9	57376672	57392307	-	1057	199
7873at8509	Complete	group9	83525269	83569506	+	1121	215
8869at8509	Complete	group4	13967378	13968020	+	997	210
1209at8509	Complete	group5	129546130	129553255	-	1079	214
13573at8509	Complete	group1	93342424	93347033	-	1105	213
1517at8509	Complete	group1	125675975	125676620	+	1012	214
16354at8509	Complete	group14	4435988	4448352	-	1072	213
17364at8509	Complete	group5	57469403	57475308	-	808	212
18698at8509	Complete	group20	10027118	10037123	+	910	214
21225at8509	Complete	group8	19376211	19388959	+	949	203
24093at8509	Complete	group1	107699474	107703369	+	1037	212
26553at8509	Complete	group3	121792146	121800266	-	1064	212
26554at8509	Complete	group17	10795645	10802585	+	1011	214
3048at8509	Complete	group10	16395904	16400376	-	1036	214
31502at8509	Complete	group1	171291679	171292324	-	1068	211
3765at8509	Complete	group1	143468475	143472938	-	1122	214
39170at8509	Complete	group12	337536	338950	-	572	210
4049at8509	Complete	group12	13709891	13726819	-	757	150
4119at8509	Complete	group12	51695751	51710935	+	1085	214
51295at8509	Complete	group19	5005651	5020854	+	1043	206
5552at8509	Complete	group15	55428809	55434110	+	1177	214
57232at8509	Complete	group3	76377676	76386044	-	987	203
5836at8509	Complete	group2	58882172	58887613	+	856	203
59071at8509	Complete	group11	60704263	60714281	-	1077	222
6227at8509	Complete	group10	51882794	51883427	-	1007	216
7509at8509	Complete	group2	129919794	129930815	-	1121	157
7713at8509	Complete	group6	69893814	69913986	+	1148	183
10171at8509	Complete	group7	12994709	13003796	+	1040	197
1239at8509	Complete	group10	73304175	73343821	-	1088	213
16076at8509	Complete	group14	35478066	35523249	-	732	125
17095at8509	Complete	group6	84913692	84920291	-	1082	207
20159at8509	Complete	group13	24638205	24641588	-	979	213
21764at8509	Complete	group1	138052628	138054595	-	884	213
23330at8509	Complete	group4	74982889	74995015	+	926	202
23677at8509	Complete	group17	15638664	15643172	-	734	202
24984at8509	Complete	group13	60556123	60560106	+	1047	212
25346at8509	Complete	group1	46090692	46096801	+	1040	207
2917at8509	Complete	group7	43057285	43072469	-	1115	201
32259at8509	Complete	group9	23561411	23566143	-	740	211
37074at8509	Complete	group4	48181182	48224756	+	947	212
39034at8509	Complete	group1	161041872	161051751	+	905	187
46768at8509	Complete	group17	18308698	18309340	-	1005	213
48809at8509	Complete	group9	39395453	39410554	-	798	210
60223at8509	Complete	group13	33601528	33608644	+	693	202
7728at8509	Complete	group13	34324431	34333721	+	1010	213
10677at8509	Complete	group3	49075040	49081077	-	981	204
14903at8509	Complete	group7	54622228	54626466	+	821	214
23522at8509	Complete	group3	25055328	25063662	-	1051	211
24682at8509	Complete	group4	15446839	15451658	-	882	212
3435at8509	Complete	group7	52592550	52618134	-	1078	212
36475at8509	Complete	group19	24483270	24484924	+	1043	207
3980at8509	Complete	group9	20489737	20497369	+	993	211
41563at8509	Complete	group1	111550427	111556204	-	662	196
45072at8509	Complete	group8	74421132	74430745	+	1034	208
50890at8509	Complete	group16	5179364	5201582	+	1066	196
5126at8509	Complete	group1	126464776	126466457	+	1039	210
51935at8509	Complete	group19	12947995	12962781	-	1026	206
7122at8509	Complete	group5	125331134	125334461	+	906	207
881at8509	Complete	group17	10574665	10575304	-	1129	212
10857at8509	Complete	group1	93319630	93324643	+	1042	195
13004at8509	Complete	group7	52523357	52532093	+	992	211
13228at8509	Complete	group1	70357970	70358603	-	875	210
1578at8509	Complete	group6	69884323	69889807	+	1001	201
18062at8509	Complete	group4	14911080	14911716	+	1080	209
18324at8509	Complete	group4	13183915	13191052	+	956	209
18862at8509	Complete	group3	46318136	46361451	-	1098	199
2474at8509	Complete	group2	17720318	17733020	-	1055	211
32504at8509	Complete	group9	96746292	96783513	+	1104	170
3294at8509	Complete	group2	4133649	4161275	+	1068	211
40879at8509	Complete	group3	156183515	156215266	-	794	203
41180at8509	Complete	group5	10924742	10934060	+	1018	178
4162at8509	Complete	group13	33563306	33570817	+	481	133
42301at8509	Complete	group8	83015036	83015672	+	912	211
4557at8509	Complete	group14	16289360	16292341	-	808	205
48534at8509	Complete	group1	110901305	110910895	-	972	209
51865at8509	Complete	group10	74878518	74884010	+	1091	211
5669at8509	Complete	group9	62833908	62838382	-	957	211
60727at8509	Complete	group1	179512967	179513588	-	721	188
6529at8509	Complete	group13	29207912	29244649	+	1125	203
12659at8509	Complete	group2	49817937	49824387	-	999	209
22222at8509	Complete	group1	88060079	88067184	+	1090	209
23053at8509	Complete	group12	48289068	48295379	-	925	208
2649at8509	Complete	group2	814965	822711	-	928	209
27286at8509	Complete	group6	57783913	57788108	-	1003	210
31059at8509	Complete	group1	69820036	69823947	-	739	192
33660at8509	Complete	group3	142076865	142081116	+	968	207
36999at8509	Complete	group12	83562936	83587789	-	1025	203
37399at8509	Complete	group1	19416357	19418354	-	1032	210
38609at8509	Complete	group3	76372806	76375729	+	738	209
41614at8509	Complete	group5	104847055	104911573	-	1022	207
44053at8509	Complete	group1	133940535	133941141	-	764	198
44825at8509	Complete	group9	33618130	33621159	-	627	219
47372at8509	Complete	group11	45021880	45033544	+	1014	197
49928at8509	Complete	group13	69271480	69272976	-	544	147
52770at8509	Complete	group20	5955622	5974135	+	959	209
58131at8509	Complete	group16	24071277	24075408	-	979	209
8813at8509	Complete	group3	114392365	114395922	-	886	211
11912at8509	Complete	group1	64900707	64908512	-	703	207
12860at8509	Complete	group5	127034879	127040140	+	1084	207
14403at8509	Complete	group6	77900025	77903746	-	898	209
1843at8509	Complete	group13	53949951	53973249	-	1116	209
21498at8509	Complete	group1	109886444	109890449	+	1027	202
25755at8509	Complete	group9	42281515	42285706	-	898	200
33441at8509	Complete	group1	175349887	175360024	+	778	198
33862at8509	Complete	group1	110933521	110939398	-	858	200
34191at8509	Complete	group8	4244387	4280265	-	1053	209
35633at8509	Complete	group1	137954565	137956184	+	986	201
35692at8509	Complete	group9	25520261	25528056	-	856	207
41257at8509	Complete	group1	96373650	96374265	+	877	203
4395at8509	Complete	group4	54719686	54723936	-	1112	206
47078at8509	Complete	group12	14707597	14787798	-	986	208
4805at8509	Complete	group5	66152715	66271179	-	1049	126
56159at8509	Complete	group11	3657645	3664083	-	565	194
57769at8509	Complete	group1	171558211	171559613	+	593	200
7729at8509	Complete	group2	432652	462066	-	993	209
8561at8509	Complete	group1	107063579	107067260	-	954	208
11911at8509	Complete	group2	85314189	85329035	+	992	208
20384at8509	Complete	group1	179409484	179413095	+	924	205
20893at8509	Complete	group7	52427060	52432581	+	779	206
24288at8509	Complete	group2	13568883	13593444	+	1031	206
2503at8509	Complete	group14	16835823	16847786	-	807	150
26713at8509	Complete	group5	57488616	57496749	-	916	207
36353at8509	Complete	group6	42258974	42269375	-	852	196
40364at8509	Complete	group1	117225588	117232033	+	1026	207
50165at8509	Complete	group14	16743857	16752570	-	963	207
55577at8509	Complete	group5	125721135	125749915	+	1121	203
56883at8509	Complete	group14	51274967	51320213	+	546	157
6790at8509	Complete	group6	12556069	12563158	-	873	207
9768at8509	Complete	group3	128089745	128098742	-	956	198
1014at8509	Complete	group2	6682238	6693225	-	1085	207
13110at8509	Complete	group6	65292299	65302865	+	1029	207
16796at8509	Complete	group5	63271593	63292086	-	975	205
18071at8509	Complete	group14	34200273	34203782	+	915	206
23086at8509	Complete	group2	3903485	3910073	-	966	207
2341at8509	Complete	group1	92337551	92339487	+	1061	207
28129at8509	Complete	group9	24288787	24299482	-	805	207
29395at8509	Complete	group16	1148849	1150067	+	911	206
33429at8509	Complete	group12	40109160	40112554	-	915	201
42913at8509	Complete	group4	68698207	68703631	-	868	202
45187at8509	Complete	group6	62260306	62276272	+	745	203
49656at8509	Complete	group3	2416117	2420257	-	1005	205
57401at8509	Complete	group1	137511833	137517593	+	1020	163
645at8509	Complete	group3	16947609	16954598	-	972	201
6791at8509	Complete	group10	44890073	44890694	+	987	206
6792at8509	Complete	group12	21053539	21060913	+	982	207
8238at8509	Complete	group1	114884388	114906047	-	940	203
857at8509	Complete	group4	54230771	54291742	-	1083	207
15314at8509	Complete	group3	116546978	116556648	-	1037	206
16681at8509	Complete	group6	13348665	13353834	+	610	206
17507at8509	Complete	group6	23064201	23071821	-	1018	205
19166at8509	Complete	group2	130284864	130309090	-	895	206
20146at8509	Complete	group7	113911795	113925323	+	1002	207
24120at8509	Complete	group2	44122714	44139649	-	912	202
2585at8509	Complete	group6	93034624	93040195	-	1075	173
26222at8509	Complete	group2	106524761	106709578	+	1019	201
28625at8509	Complete	group16	4482564	4495475	-	1021	200
32529at8509	Complete	group1	53255966	53266441	-	663	152
34317at8509	Complete	group1	19351357	19353873	+	886	191
38906at8509	Complete	group8	86812812	86823881	+	937	201
3981at8509	Complete	group1	90429197	90461169	-	1038	198
43214at8509	Complete	group1	182580581	182590565	-	865	205
43653at8509	Complete	group8	79298366	79324908	-	1039	206
44367at8509	Complete	group5	51176872	51181070	+	679	187
50516at8509	Complete	group10	50041962	50046774	-	925	197
52905at8509	Complete	group13	48185789	48189851	+	698	205
57227at8509	Complete	group1	147584794	147586965	-	627	144
57907at8509	Complete	group1	135250385	135251685	+	682	171
7744at8509	Complete	group10	40892070	40893026	+	632	151
9270at8509	Complete	group7	79429003	79447996	+	1082	205
1750at8509	Complete	group8	56890534	56919076	+	1035	199
18120at8509	Complete	group1	17353273	17359080	+	1027	204
24657at8509	Complete	group1	177087247	177094994	-	855	196
2661at8509	Complete	group13	39702624	39708455	-	1085	205
27377at8509	Complete	group12	402838	405972	+	1024	205
32722at8509	Complete	group10	19857625	19987256	-	1044	197
44968at8509	Complete	group2	13950608	13958758	+	1004	172
51119at8509	Complete	group3	82377973	82385037	-	1000	209
52165at8509	Complete	group1	135821875	135824649	+	869	170
53151at8509	Complete	group17	9772225	9772819	-	481	190
53781at8509	Complete	group14	33248630	33256204	-	916	201
58856at8509	Complete	group12	22246362	22272601	-	878	167
12409at8509	Complete	group6	15837006	15841256	+	913	204
13172at8509	Complete	group1	160960271	160967399	-	813	202
1317at8509	Complete	group6	8976154	8976769	+	982	204
14458at8509	Complete	group1	20774792	20783012	-	1034	196
14665at8509	Complete	group1	133512870	133515832	-	897	194
15397at8509	Complete	group11	48438456	48444155	+	956	203
16008at8509	Complete	group17	7978616	7992654	-	953	200
1665at8509	Complete	group2	87486518	87495984	-	1092	202
17278at8509	Complete	group12	61523955	61539384	+	1054	204
18137at8509	Complete	group9	24313715	24330782	+	864	209
18185at8509	Complete	group11	62996923	63005661	-	781	101
18885at8509	Complete	group11	87240187	87253433	-	1013	186
19265at8509	Complete	group5	97534650	97542608	-	717	200
24632at8509	Complete	group1	67195845	67200618	+	1067	202
3077at8509	Complete	group9	47251864	47262223	-	957	205
3763at8509	Complete	group17	14082919	14083531	+	947	202
38274at8509	Complete	group7	17663069	17679013	+	993	203
43014at8509	Complete	group2	177488701	177509192	+	821	197
43266at8509	Complete	group14	36465366	36470011	-	1047	204
50262at8509	Complete	group18	3766163	3772632	+	1016	204
51640at8509	Complete	group10	76286613	76293934	-	675	197
54755at8509	Complete	group9	33536861	33549929	-	946	200
5602at8509	Complete	group13	27367040	27372645	-	1016	203
58965at8509	Complete	group1	77271067	77272046	-	828	194
58998at8509	Complete	group1	113323336	113337591	-	1069	204
59435at8509	Complete	group11	30428149	30433523	+	974	194
12042at8509	Complete	group10	51925882	51975557	-	967	199
12620at8509	Complete	group1	114769104	114774236	-	944	203
14348at8509	Complete	group1	69731068	69755260	+	943	203
1664at8509	Complete	group16	4682008	4682620	+	901	202
20881at8509	Complete	group17	11911945	11920160	+	942	187
21873at8509	Complete	group12	53907912	53910293	+	1098	199
25370at8509	Complete	group2	65767477	65775046	+	992	206
25781at8509	Complete	group6	120980780	120993765	+	1028	203
30165at8509	Complete	group6	39173705	39180874	-	795	174
37157at8509	Complete	group1	64356938	64379889	-	920	195
45152at8509	Complete	group3	28223850	28226057	-	1049	200
50784at8509	Complete	group1	182072633	182080006	+	577	178
51354at8509	Complete	group3	30760133	30840920	-	999	199
51800at8509	Complete	group8	103855252	103871946	-	742	191
6274at8509	Complete	group4	49919665	49933073	+	980	186
7558at8509	Complete	group6	9485401	9488932	-	968	203
7734at8509	Complete	group13	13973539	13982838	+	882	202
14861at8509	Complete	group5	17406059	17467784	+	1049	187
15075at8509	Complete	group1	127360032	127368231	+	951	200
24918at8509	Complete	group1	125042615	125047319	-	739	199
2812at8509	Complete	group6	70754294	70763490	-	1008	201
29039at8509	Complete	group7	42925142	42935303	+	891	202
32767at8509	Complete	group12	40299533	40312005	+	1000	201
3571at8509	Complete	group4	70048777	70057987	+	1016	198
3572at8509	Complete	group3	90986977	90987586	+	1050	198
43566at8509	Complete	group8	59425607	59449516	-	928	195
46259at8509	Complete	group3	52860163	52886269	+	782	193
51389at8509	Complete	group8	82171085	82179909	-	1033	199
53601at8509	Complete	group1	65567584	65597809	+	1047	193
58706at8509	Complete	group1	116386037	116390119	+	900	195
6308at8509	Complete	group6	130094799	130100623	-	1037	202
7898at8509	Complete	group7	4461291	4483415	-	936	201
12008at8509	Complete	group2	151575640	151577333	+	730	192
12087at8509	Complete	group16	5253451	5266263	-	942	186
14068at8509	Complete	group6	130979776	130987933	-	720	194
26063at8509	Complete	group1	113141606	113160716	-	1026	200
322at8509	Complete	group13	34436968	34442807	-	1033	199
34253at8509	Complete	group14	39222534	39231377	+	1010	200
34702at8509	Complete	group10	66033981	66039126	+	691	200
37529at8509	Complete	group7	44182416	44185843	-	874	174
3951at8509	Complete	group12	14958290	14964359	-	597	132
41450at8509	Complete	group3	118827307	118883564	+	992	192
55814at8509	Complete	group11	36696952	36720144	+	981	184
55951at8509	Complete	group1	134543065	134544937	+	732	197
59954at8509	Complete	group1	183160739	183171987	+	927	201
6333at8509	Complete	group17	16518969	16531668	+	847	199
12112at8509	Complete	group9	82071939	82102993	-	970	198
1727at8509	Complete	group14	16772898	16782735	+	1076	199
20882at8509	Complete	group1	111580101	111587537	+	997	196
21974at8509	Complete	group16	33328248	33338966	+	873	197
25627at8509	Complete	group6	13497455	13500674	+	817	189
33012at8509	Complete	group12	15069546	15077657	+	875	189
3778at8509	Complete	group9	97451346	97483725	+	1008	181
3809at8509	Complete	group3	87774849	87828050	+	849	197
48713at8509	Complete	group19	23634749	23638647	-	712	147
50555at8509	Complete	group12	45810318	45837119	+	903	198
53358at8509	Complete	group14	19505257	19512075	-	745	184
11073at8509	Complete	group2	102868701	102895643	-	969	155
11948at8509	Complete	group12	37717054	37717654	+	1029	199
13759at8509	Complete	group9	101337430	101351370	-	890	196
14562at8509	Complete	group11	68586365	68614004	-	1007	181
19580at8509	Complete	group13	39381603	39391612	-	921	199
32445at8509	Complete	group1	147319854	147322406	-	897	198
41003at8509	Complete	group2	1468093	1473703	-	992	185
42786at8509	Complete	group3	118314525	118323916	-	952	199
43759at8509	Complete	group8	51086786	51094081	-	972	199
43910at8509	Complete	group10	52133402	52201538	+	825	197
47983at8509	Complete	group18	4611966	4622581	+	899	181
488at8509	Complete	group14	50903075	50947557	+	1003	186
48968at8509	Complete	group1	138467519	138476891	+	844	198
52396at8509	Complete	group9	41712911	41717531	-	910	203
57816at8509	Complete	group9	71725982	71749410	+	672	197
61538at8509	Complete	group2	167715389	167730194	-	820	194
7736at8509	Complete	group9	47463748	47476907	-	1010	199
1648at8509	Complete	group4	35313470	35322785	-	983	198
1703at8509	Complete	group9	32314709	32324858	-	963	198
2041at8509	Complete	group5	117631706	117639005	-	763	197
22957at8509	Complete	group10	61781475	61782072	+	996	198
23585at8509	Complete	group10	73347437	73354533	+	975	195
26649at8509	Complete	group7	66729561	66737799	-	896	198
31129at8509	Complete	group1	116549936	116550530	+	707	191
36236at8509	Complete	group4	41918980	41940174	-	1022	195
37307at8509	Complete	group9	17534098	17546713	-	913	124
38576at8509	Complete	group12	14797433	14819447	+	953	195
41680at8509	Complete	group13	26576099	26592309	-	805	192
45836at8509	Complete	group6	72740809	72743391	-	891	188
49239at8509	Complete	group18	13142161	13151941	+	770	193
49260at8509	Complete	group18	10536535	10546714	-	960	195
50648at8509	Complete	group1	18265737	18267498	-	530	181
54381at8509	Complete	group1	162981150	162989949	-	914	196
9175at8509	Complete	group13	15841627	15974821	+	1011	196
9470at8509	Complete	group14	39161526	39183366	-	751	198
10444at8509	Complete	group12	17991705	18004873	-	597	194
14226at8509	Complete	group19	22143788	22152914	-	971	167
15707at8509	Complete	group10	54404134	54416686	+	921	194
18391at8509	Complete	group8	105704773	105713253	+	855	187
19228at8509	Complete	group6	87570477	87586385	-	797	178
20168at8509	Complete	group5	40016125	40033543	-	829	197
28641at8509	Complete	group13	54631356	54634620	+	424	187
30325at8509	Complete	group1	70598989	70626234	-	1003	196
32793at8509	Complete	group12	23607311	23620564	+	965	194
33140at8509	Complete	group9	58806517	58815977	-	823	197
39529at8509	Complete	group5	77977548	78058445	+	977	181
4940at8509	Complete	group8	98909631	98910225	-	919	197
5680at8509	Complete	group5	111343560	111344154	+	934	197
59582at8509	Complete	group1	134133593	134135025	+	1012	192
59844at8509	Complete	group9	38617102	38617693	+	783	194
5997at8509	Complete	group3	141917457	141924629	+	656	193
11058at8509	Complete	group3	76612030	76613514	-	903	195
11733at8509	Complete	group6	91407755	91411345	-	793	191
17248at8509	Complete	group17	7954666	7961966	+	816	189
23586at8509	Complete	group18	17130610	17136882	+	926	192
2597at8509	Complete	group4	68398651	68404892	-	987	196
26684at8509	Complete	group7	20006076	20205733	-	980	184
36835at8509	Complete	group16	27306103	27306694	-	861	196
38985at8509	Complete	group14	41907262	41926088	-	907	195
42480at8509	Complete	group1	111262916	111266738	+	1016	192
43223at8509	Complete	group8	50227707	50229231	+	906	196
46340at8509	Complete	group6	41253936	41261165	+	866	195
4705at8509	Complete	group2	19417902	19423119	-	1003	195
6586at8509	Complete	group1	72292366	72292864	+	597	165
9102at8509	Complete	group7	106258274	106263266	-	797	194
10732at8509	Complete	group9	51782743	51789152	+	850	195
11455at8509	Complete	group11	7671307	7686149	-	993	171
14499at8509	Complete	group13	69477412	69515541	-	908	194
17108at8509	Complete	group7	59311128	59312681	+	715	193
17247at8509	Complete	group5	36607671	36618318	-	1019	194
18001at8509	Complete	group5	54837667	54895490	-	1030	193
2307at8509	Complete	group2	113609418	113610006	-	1022	195
24403at8509	Complete	group12	84452629	84469350	+	889	191
26158at8509	Complete	group1	36448834	36452600	+	847	194
2682at8509	Complete	group1	137100212	137107269	-	1019	194
27354at8509	Complete	group13	42930792	42933272	-	882	195
329at8509	Complete	group2	6703859	6712785	-	892	194
45575at8509	Complete	group14	62044223	62165347	+	980	195
46821at8509	Fragmented	group2	75030196	75031014	+	390	135
5001at8509	Complete	group13	39076392	39089699	+	867	183
